,asset_id,interval,timestamp,open,high,low,close,volume
190,NFLX,D,2020-01-23,326.05,349.88,325.23,349.6,916822
191,NFLX,D,2020-01-24,348.5,359.84,345.9,353.14,800299
192,NFLX,D,2020-01-27,345.34,351.61,341.1,343.06,363211
193,NFLX,D,2020-01-28,346.44,352.32,342.88,348.67,295007
194,NFLX,D,2020-01-29,349.3,349.3,338.65,343.32,321391
195,NFLX,D,2020-01-30,341.04,348.0,339.44,347.7,233710
196,NFLX,D,2020-01-31,343.74,345.61,340.98,345.03,287721
197,NFLX,D,2020-02-03,347.54,359.57,346.38,357.91,425558
198,NFLX,D,2020-02-04,360.99,369.55,356.37,368.95,379422
199,NFLX,D,2020-02-05,374.42,374.63,362.38,369.66,273993
200,NFLX,D,2020-02-06,368.78,371.4,362.61,367.08,173055
201,NFLX,D,2020-02-07,365.64,371.76,363.75,366.84,267344
202,NFLX,D,2020-02-10,365.37,374.74,362.7,370.99,202714
203,NFLX,D,2020-02-11,373.75,378.09,369.73,373.5,239180
204,NFLX,D,2020-02-12,376.81,380.55,375.88,380.12,242242
205,NFLX,D,2020-02-13,376.96,385.25,376.51,381.34,256666
206,NFLX,D,2020-02-14,381.7,385.1,379.49,380.39,189377
207,NFLX,D,2020-02-18,379.5,389.54,379.35,387.77,276818
208,NFLX,D,2020-02-19,388.12,392.88,384.94,386.16,228602
209,NFLX,D,2020-02-20,386.37,389.46,376.7,385.85,216471
210,NFLX,D,2020-02-21,385.75,387.13,377.91,380.15,183648
211,NFLX,D,2020-02-24,364.76,372.58,361.27,368.66,292679
212,NFLX,D,2020-02-25,372.035,375.27,357.72,360.02,306967
213,NFLX,D,2020-02-26,366.02,381.99,365.49,379.37,389112
214,NFLX,D,2020-02-27,371.5,391.46,371.03,371.68,413694
215,NFLX,D,2020-02-28,364.26,376.315,356.89,369.05,380136
216,NFLX,D,2020-03-02,373.02,381.24,364.68,381.24,261413
217,NFLX,D,2020-03-03,381.57,393.46,367.59,368.4,311626
218,NFLX,D,2020-03-04,377.645,384.01,370.87,384.01,224303
219,NFLX,D,2020-03-05,380.55,391.31,368.73,373.04,410946
220,NFLX,D,2020-03-06,367.55,371.08,357.0,368.76,452497
221,NFLX,D,2020-03-09,342.33,356.87,342.0,347.745,370258
222,NFLX,D,2020-03-10,356.425,364.4,347.87,364.0,362470
223,NFLX,D,2020-03-11,358.2,362.6,344.84,349.95,278739
224,NFLX,D,2020-03-12,325.11,335.29,307.34,312.63,636545
225,NFLX,D,2020-03-13,331.0,336.35,307.4,336.28,498020
226,NFLX,D,2020-03-16,305.49,334.25,294.9,296.84,504075
227,NFLX,D,2020-03-17,306.04,322.43,290.42,319.75,526344
228,NFLX,D,2020-03-18,302.12,331.55,300.02,316.59,715156
229,NFLX,D,2020-03-19,324.33,348.39,317.34,331.65,661534
230,NFLX,D,2020-03-20,343.58,350.06,332.0,332.25,655510
231,NFLX,D,2020-03-23,347.89,365.89,341.09,360.06,859122
232,NFLX,D,2020-03-24,369.91,372.93,353.12,360.0,805523
233,NFLX,D,2020-03-25,361.01,361.78,339.28,342.57,519995
234,NFLX,D,2020-03-26,342.45,363.8,342.34,363.14,415276
235,NFLX,D,2020-03-27,359.0,368.56,353.1,357.12,542036
236,NFLX,D,2020-03-30,363.75,377.62,361.47,370.25,511150
237,NFLX,D,2020-03-31,377.31,382.93,366.44,375.5,535562
238,NFLX,D,2020-04-01,374.65,380.13,361.17,364.48,468854
239,NFLX,D,2020-04-02,364.08,370.95,360.26,370.3,296170
240,NFLX,D,2020-04-03,368.21,370.47,357.61,361.75,319470
241,NFLX,D,2020-04-06,365.47,380.29,361.88,379.92,522836
242,NFLX,D,2020-04-07,379.6,381.27,369.5,372.29,480587
243,NFLX,D,2020-04-08,374.01,378.13,368.41,371.06,446855
244,NFLX,D,2020-04-09,370.47,372.0,363.21,370.75,524097
245,NFLX,D,2020-04-13,371.11,400.5,367.73,396.59,775691
246,NFLX,D,2020-04-14,397.5,417.77,394.88,413.5,784855
247,NFLX,D,2020-04-15,412.27,434.92,412.25,426.99,916946
248,NFLX,D,2020-04-16,436.0,449.5,431.62,439.0,1033251
249,NFLX,D,2020-04-17,431.0,431.99,414.76,422.98,855019
250,NFLX,D,2020-04-21,437.15,443.81,425.6,434.01,819317
251,NFLX,D,2020-04-22,429.58,433.0,413.0,420.81,968974
252,NFLX,D,2020-04-23,419.26,438.37,419.26,426.49,663856
253,NFLX,D,2020-04-24,426.02,427.12,415.88,424.97,456439
254,NFLX,D,2020-04-27,424.79,428.97,420.91,421.16,270990
255,NFLX,D,2020-04-28,419.21,419.72,402.95,403.59,459116
256,NFLX,D,2020-04-29,399.53,415.86,393.75,411.85,481153
257,NFLX,D,2020-04-30,420.51,424.32,414.93,419.59,250908
258,NFLX,D,2020-05-01,415.19,427.91,411.73,415.46,468904
259,NFLX,D,2020-05-04,418.24,428.54,415.22,428.08,419124
260,NFLX,D,2020-05-05,427.555,430.94,421.61,424.22,312345
261,NFLX,D,2020-05-06,429.3,439.74,426.51,434.3,378017
262,NFLX,D,2020-05-07,436.86,438.88,430.66,436.52,327545
263,NFLX,D,2020-05-08,434.64,442.0,433.7,435.66,253978
264,NFLX,D,2020-05-11,436.245,444.88,435.68,440.22,245894
265,NFLX,D,2020-05-12,442.02,444.13,431.45,431.9,276300
266,NFLX,D,2020-05-13,435.26,446.99,427.27,438.23,437138
267,NFLX,D,2020-05-14,444.25,452.38,432.82,442.12,584032
268,NFLX,D,2020-05-15,440.89,455.0,437.51,454.45,498727
269,NFLX,D,2020-05-18,451.87,456.29,443.38,452.58,437227
270,NFLX,D,2020-05-19,451.2,458.85,450.5,450.94,298122
271,NFLX,D,2020-05-20,454.23,455.74,444.0,447.8,390609
272,NFLX,D,2020-05-21,448.56,448.56,430.25,436.29,608150
273,NFLX,D,2020-05-22,437.0,439.06,427.32,429.09,313471
274,NFLX,D,2020-05-26,428.5,428.5,413.18,414.77,424665
275,NFLX,D,2020-05-27,410.89,420.02,397.93,419.81,660971
276,NFLX,D,2020-05-28,417.38,422.3,411.64,413.62,312037
277,NFLX,D,2020-05-29,416.88,420.295,412.05,419.11,286448
278,NFLX,D,2020-06-01,418.82,426.685,416.5,425.88,127781
279,NFLX,D,2020-06-02,425.71,427.51,419.65,427.49,129126
280,NFLX,D,2020-06-03,426.88,426.91,418.23,421.98,149460
281,NFLX,D,2020-06-04,421.87,428.65,410.18,414.67,217655
282,NFLX,D,2020-06-05,407.01,420.2,404.25,419.67,221337
283,NFLX,D,2020-06-08,416.515,420.74,406.53,419.58,237534
284,NFLX,D,2020-06-09,421.65,434.58,420.85,434.05,307793
285,NFLX,D,2020-06-10,436.0,439.58,430.62,434.53,206936
286,NFLX,D,2020-06-11,428.2,445.57,424.31,425.26,342911
287,NFLX,D,2020-06-12,429.56,434.05,412.47,418.36,275026
288,NFLX,D,2020-06-15,421.28,426.46,415.9,425.46,133253
289,NFLX,D,2020-06-16,426.0,437.96,425.66,436.14,253962
290,NFLX,D,2020-06-17,441.82,450.45,439.47,448.01,246523
291,NFLX,D,2020-06-18,448.72,452.63,442.91,449.81,157647
292,NFLX,D,2020-06-19,449.4,453.95,445.66,453.55,211388
293,NFLX,D,2020-06-22,454.74,468.5,454.74,468.37,229492
294,NFLX,D,2020-06-23,466.24,474.01,464.56,466.36,182592
295,NFLX,D,2020-06-24,468.54,472.28,454.0,457.79,144345
296,NFLX,D,2020-06-25,458.9,466.87,454.01,466.02,158066
297,NFLX,D,2020-06-26,466.16,467.78,442.27,443.03,231054
298,NFLX,D,2020-06-29,445.23,447.32,432.14,447.24,171530
299,NFLX,D,2020-06-30,449.96,457.41,447.35,454.89,135092
300,NFLX,D,2020-07-01,454.49,488.09,454.39,485.68,440073
301,NFLX,D,2020-07-02,485.53,491.94,475.54,476.31,240023
302,NFLX,D,2020-07-06,481.85,499.44,479.98,493.92,328449
303,NFLX,D,2020-07-07,497.44,504.49,490.85,493.23,191340
304,NFLX,D,2020-07-08,498.13,505.03,493.82,502.69,234478
305,NFLX,D,2020-07-09,508.6,510.0,495.91,507.62,216239
306,NFLX,D,2020-07-10,519.73,555.77,511.42,548.86,741459
307,NFLX,D,2020-07-13,568.0,575.24,521.2,524.41,386948
308,NFLX,D,2020-07-14,517.01,525.48,491.0,525.29,349900
309,NFLX,D,2020-07-15,517.05,528.6,510.96,523.58,207983
310,NFLX,D,2020-07-16,526.48,535.41,505.04,526.42,345829
311,NFLX,D,2020-07-17,494.78,503.46,484.28,493.18,420462
312,NFLX,D,2020-07-20,489.08,504.45,484.88,502.46,266049
313,NFLX,D,2020-07-21,505.96,505.96,488.61,490.12,198215
314,NFLX,D,2020-07-22,492.14,497.01,487.35,489.47,136823
315,NFLX,D,2020-07-23,491.13,491.49,472.13,477.66,197554
316,NFLX,D,2020-07-24,468.38,487.01,467.69,480.52,168675
317,NFLX,D,2020-07-27,482.88,496.87,482.55,496.01,145506
318,NFLX,D,2020-07-28,496.49,497.22,487.8,488.38,102726
319,NFLX,D,2020-07-29,492.25,494.87,484.2,484.44,137060
320,NFLX,D,2020-07-30,481.27,488.25,477.56,485.48,105975
321,NFLX,D,2020-07-31,488.4,494.76,484.63,489.27,154971
322,NFLX,D,2020-08-03,490.86,503.08,490.41,498.47,123746
323,NFLX,D,2020-08-04,500.0,510.25,499.09,509.47,104186
324,NFLX,D,2020-08-05,508.63,509.42,501.41,502.1,97796
325,NFLX,D,2020-08-06,503.53,510.78,498.92,509.01,134060
326,NFLX,D,2020-08-07,505.48,508.2,486.78,494.98,147588
327,NFLX,D,2020-08-10,493.84,497.09,478.67,482.97,122942
328,NFLX,D,2020-08-11,480.0,480.85,466.56,466.76,184180
329,NFLX,D,2020-08-12,470.79,482.49,470.265,475.51,134857
330,NFLX,D,2020-08-13,478.12,484.42,476.48,481.21,92886
331,NFLX,D,2020-08-14,482.95,488.32,480.34,482.35,76197
332,NFLX,D,2020-08-17,484.48,486.09,479.15,482.68,67838
333,NFLX,D,2020-08-18,484.19,495.25,482.81,491.65,84838
334,NFLX,D,2020-08-19,493.76,494.24,483.62,484.43,98322
335,NFLX,D,2020-08-20,484.69,498.91,484.33,497.73,242998
336,NFLX,D,2020-08-21,496.68,497.77,490.56,492.4,95786
337,NFLX,D,2020-08-24,495.0,501.0,483.71,488.52,82645
338,NFLX,D,2020-08-25,488.19,492.26,485.09,490.68,75616
339,NFLX,D,2020-08-26,492.4,549.0,492.4,547.48,621465
340,NFLX,D,2020-08-27,537.71,540.87,521.5,526.5,237633
341,NFLX,D,2020-08-28,532.16,538.7,522.0,523.91,142666
342,NFLX,D,2020-08-31,521.16,531.86,517.76,529.35,124337
343,NFLX,D,2020-09-01,532.85,557.27,532.56,556.72,264044
344,NFLX,D,2020-09-02,553.99,556.25,537.81,552.92,136286
345,NFLX,D,2020-09-03,543.52,553.69,521.56,525.75,242348
346,NFLX,D,2020-09-04,518.5,527.0,487.47,516.64,218990
347,NFLX,D,2020-09-08,498.4,521.59,495.235,507.03,153185
348,NFLX,D,2020-09-09,519.44,519.44,492.66,500.2,182960
349,NFLX,D,2020-09-10,503.51,506.03,478.84,480.63,174915
350,NFLX,D,2020-09-11,486.54,493.72,476.85,482.44,148803
351,NFLX,D,2020-09-14,480.89,488.9,471.65,476.05,100153
352,NFLX,D,2020-09-15,484.46,497.4,481.78,496.03,122467
353,NFLX,D,2020-09-16,500.01,504.4,483.44,483.58,112214
354,NFLX,D,2020-09-17,475.0,478.34,463.59,470.18,142542
355,NFLX,D,2020-09-18,472.51,479.25,458.85,469.97,176888
356,NFLX,D,2020-09-21,467.9,487.67,466.91,487.67,132089
357,NFLX,D,2020-09-22,489.11,491.82,479.66,491.05,125152
358,NFLX,D,2020-09-23,490.26,490.7,469.06,470.84,97486
359,NFLX,D,2020-09-24,470.53,476.95,467.92,472.7,102587
360,NFLX,D,2020-09-25,474.49,484.85,468.11,482.75,91755
